date,state,npa_plz,latitude,longitude,total_healthy,total_sick_guess_no_corona,total_sick_guess_corona,total_sick_corona_confirmed,total_recovered_confirmed,total_recovered_not_confirmed
2020-03-27,VD,1350,46.727,6.54304,7,1,3,0,0,0
2020-03-27,VD,1112,46.5269,6.4934,1,0,0,1,0,0
2020-03-27,TI,6872,45.8722,8.99375,1,0,0,0,0,0
2020-03-27,GE,1233,46.1785,6.06815,14,1,1,0,0,2
2020-03-27,GE,1247,46.2747,6.23305,5,0,0,0,0,0
2020-03-27,VS,1974,46.2986,7.37556,3,0,0,0,0,0
2020-03-27,GE,1203,46.2058,6.14139,50,2,3,1,0,1
2020-03-27,VD,1885,46.2992,7.05585,1,0,0,0,0,0
2020-03-27,VD,1820,46.4518,6.94079,17,2,1,0,0,2
2020-03-27,GE,1252,46.243,6.23493,1,0,0,0,0,0
2020-03-27,VD,1002,46.5196,6.63233,1,0,0,0,0,0
2020-03-27,GE,1208,46.2084,6.1427,20,0,3,0,0,0
2020-03-27,VD,1125,46.5319,6.47459,1,0,0,1,0,0
2020-03-27,FR,1675,46.6164,6.84941,2,0,0,0,0,0
2020-03-27,VD,1025,46.5121,6.53907,17,0,2,1,0,1
2020-03-27,GE,1217,46.2322,6.07887,18,4,3,0,0,0
2020-03-27,GE,1207,46.2058,6.14139,20,1,3,0,0,0
2020-03-27,GE,1225,46.1974,6.19682,7,0,0,0,0,0
2020-03-27,VD,1523,46.7643,6.88644,4,0,0,0,0,0
2020-03-27,VD,1269,46.4894,6.1991,2,0,0,0,0,1
2020-03-27,FR,3280,46.9359,7.14296,0,0,2,0,0,0
2020-03-27,VD,1430,46.8077,6.58335,2,0,0,0,0,0
2020-03-27,VS,1934,46.0671,7.2151,0,0,0,1,0,1
2020-03-27,FR,1634,46.6913,7.1586,1,0,0,0,0,0
2020-03-27,VD,1374,46.7004,6.60406,3,0,0,0,0,0
2020-03-27,VD,1031,46.5729,6.54388,4,0,0,0,0,0
2020-03-27,VD,1080,46.5682,6.75443,2,1,0,0,0,0
2020-03-27,ZG,6318,47.1085,8.53265,1,0,0,0,0,0
2020-03-27,GE,1227,46.1805,6.14507,21,3,2,0,0,0
2020-03-27,GE,1223,46.2177,6.18528,6,1,1,0,0,0
2020-03-27,ZH,8102,47.4102,8.46606,1,0,0,0,0,0
2020-03-27,FR,1773,46.8331,7.02315,2,0,0,0,0,0
2020-03-27,VD,1028,46.5161,6.529,15,1,1,0,0,2
2020-03-27,VD,1426,46.8671,6.71738,1,0,0,0,0,0
2020-03-27,VD,1296,46.3214,6.18889,3,0,1,0,0,0
2020-03-27,FR,1625,46.6387,6.99049,5,0,0,0,0,1
2020-03-27,VD,1315,46.6545,6.50475,6,0,0,0,0,0
2020-03-27,VD,1134,46.5138,6.47359,6,0,0,0,0,0
2020-03-27,FR,1696,46.7042,7.05586,1,0,0,0,0,0
2020-03-27,VD,1803,46.4886,6.8216,11,0,0,0,0,0
2020-03-27,FR,1637,46.5989,7.19983,13,0,0,0,0,0
2020-03-27,VS,1921,46.0821,7.1003,0,0,1,0,0,0
2020-03-27,VD,1040,46.6385,6.6352,21,1,0,0,0,0
2020-03-27,VD,1530,46.8191,6.93474,10,2,0,0,0,0
2020-03-27,VS,1870,46.2404,6.91518,11,0,1,1,0,0
2020-03-27,VD,1802,46.471,6.82827,8,0,1,0,0,0
2020-03-27,VS,1997,46.1361,7.31587,1,0,1,0,0,0
2020-03-27,VD,1443,46.7835,6.5637,1,0,1,0,0,0
2020-03-27,GE,1253,46.219,6.20349,2,0,0,0,0,0
2020-03-27,VD,1804,46.4944,6.871,2,0,0,0,0,0
2020-03-27,VD,1113,46.5462,6.49042,1,0,0,0,0,0
2020-03-27,ZH,8134,47.3094,8.52135,1,0,0,0,0,0
2020-03-27,VD,1098,46.4951,6.74623,2,0,0,0,0,0
2020-03-27,TI,6982,46.0002,8.90016,1,0,0,0,0,0
2020-03-27,VD,1815,46.4409,6.8908,10,0,1,0,0,0
2020-03-27,FR,1638,46.6236,7.08631,3,0,0,0,0,0
2020-03-27,VD,1610,46.5619,6.80532,6,0,0,0,0,1
2020-03-27,VD,1543,46.8738,6.93212,0,0,0,0,0,1
2020-03-27,FR,1410,46.7039,6.75892,5,1,1,0,0,0
2020-03-27,VD,1412,46.7345,6.66598,4,0,0,0,0,0
2020-03-27,JU,2900,47.4213,7.07101,9,0,0,0,0,0
2020-03-27,VD,1822,46.4435,6.91138,5,0,0,0,0,0
2020-03-27,VD,1337,46.7079,6.3714,3,0,0,0,0,0
2020-03-27,VD,1180,46.4576,6.33156,6,1,1,0,0,0
2020-03-27,FR,1670,46.624,6.85155,3,0,0,0,0,0
2020-03-27,VS,1938,46.0363,7.11306,1,0,0,0,0,0
2020-03-27,ZH,8037,47.397,8.52301,1,0,0,0,0,0
2020-03-27,GE,1257,46.1432,6.1137,1,0,0,0,0,0
2020-03-27,FR,1633,46.6562,7.04973,3,0,0,0,0,0
2020-03-27,GE,1200,46.2058,6.14139,2,1,1,0,0,0
2020-03-27,VD,1880,46.2556,7.08897,6,0,0,0,0,0
2020-03-27,VS,1971,46.256,7.38086,1,0,0,0,0,1
2020-03-27,VD,1070,46.5086,6.7841,3,0,1,0,0,3
2020-03-27,VS,1955,46.215,7.19706,2,0,0,0,0,1
2020-03-27,VD,1423,46.8426,6.63501,0,0,0,0,0,1
2020-03-27,VD,1115,46.5731,6.47738,1,0,0,0,0,0
2020-03-27,ZH,8005,47.3828,8.53081,6,0,0,0,0,0
2020-03-27,GE,1222,46.2314,6.19961,14,0,0,0,0,1
2020-03-27,BE,2603,47.1987,7.26331,1,0,0,0,0,0
2020-03-27,FR,1669,46.483,7.0536,2,1,0,0,0,0
2020-03-27,VD,1845,46.383,6.89613,2,0,0,0,0,0
2020-03-27,VD,1354,46.734,6.51209,1,0,0,0,0,0
2020-03-27,VD,1303,46.5988,6.54128,9,0,0,0,0,0
2020-03-27,FR,1627,46.6147,6.98626,1,0,0,0,0,0
2020-03-27,VS,1890,46.1981,7.00949,3,0,0,0,0,0
2020-03-27,VD,1082,46.601,6.73034,3,0,1,0,0,0
2020-03-27,VD,1083,46.5863,6.76087,3,0,0,0,0,0
2020-03-27,VD,1035,46.6087,6.56391,1,0,0,0,0,0
2020-03-27,VS,1896,46.336,6.84917,4,0,0,0,0,0
2020-03-27,VD,1278,46.3902,6.12006,3,0,0,0,0,0
2020-03-27,FR,1754,46.7812,7.0963,3,0,0,0,0,0
2020-03-27,VD,1297,46.3365,6.18488,7,0,0,0,0,0
2020-03-27,FR,1628,46.6084,7.00471,5,0,0,0,0,0
2020-03-27,JU,2350,47.2458,7.01999,1,0,0,0,0,0
2020-03-27,ZH,8003,47.3771,8.53955,8,0,0,0,0,0
2020-03-27,VD,1317,46.6673,6.53565,1,0,0,0,0,0
2020-03-27,NE,2074,47.0093,7.0121,3,0,0,0,0,0
2020-03-27,GE,1228,46.1639,6.11884,9,0,0,0,0,0
2020-03-27,VD,1607,46.5491,6.83525,2,0,1,0,0,0
2020-03-27,VS,1872,46.2328,6.88523,3,0,0,0,0,0
2020-03-27,VD,1073,46.5489,6.72701,8,0,1,0,0,1
2020-03-27,FR,1782,46.8287,7.09504,2,0,0,0,0,0
2020-03-27,GE,1288,46.1862,6.04195,4,0,0,0,0,0
2020-03-27,GE,1209,46.2058,6.14139,7,0,0,0,0,0
2020-03-27,VD,1011,46.5254,6.64295,0,0,1,0,0,0
2020-03-27,BE,3012,46.9482,7.44001,3,0,0,0,0,0
2020-03-27,VD,1304,46.5992,6.48466,5,0,0,0,0,1
2020-03-27,VD,1347,46.6202,6.23343,1,0,1,1,0,0
2020-03-27,ZH,8006,47.3771,8.53955,9,0,0,0,0,0
2020-03-27,VS,1920,46.1072,7.08083,21,1,4,0,0,0
2020-03-27,VS,1926,46.1575,7.11174,2,0,1,0,0,0
2020-03-27,VS,1941,46.0922,7.15627,2,0,0,1,0,0
2020-03-27,ZH,8050,47.3828,8.53081,7,1,1,0,0,1
2020-03-27,VS,1965,46.3093,7.31139,7,0,1,0,0,0
2020-03-27,FR,1757,46.8022,7.03655,1,0,0,0,0,2
2020-03-27,ZH,8048,47.3828,8.53081,5,0,0,0,0,1
2020-03-27,ZH,8032,47.3828,8.53081,3,0,0,0,0,0
2020-03-27,ZH,8049,47.3828,8.53081,2,0,0,0,0,0
2020-03-27,VS,3976,46.2789,7.49794,2,0,0,0,0,0
2020-03-27,VS,3963,46.2983,7.48809,2,0,1,0,0,0
2020-03-27,NE,2072,47.0245,6.98866,2,0,1,0,0,0
2020-03-27,JU,2855,47.3269,7.18444,1,0,0,0,0,0
2020-03-27,FR,1616,46.512,6.85741,3,0,1,0,0,0
2020-03-27,JU,2802,47.3647,7.2815,1,0,0,0,0,0
2020-03-27,VS,1967,46.2336,7.39884,1,0,0,0,0,0
2020-03-27,GE,1251,46.2456,6.26787,3,0,0,1,0,0
2020-03-27,GE,1219,46.192,6.12188,12,2,2,0,0,0
2020-03-27,GR,7500,46.4903,9.81759,1,0,0,0,0,0
2020-03-27,ZH,8055,47.3828,8.53081,6,0,0,0,0,0
2020-03-27,VD,1405,46.7557,6.66845,3,0,0,0,0,0
2020-03-27,GE,1285,46.1485,5.99906,6,0,0,0,0,0
2020-03-27,VS,1904,46.138,7.03187,2,0,0,0,0,0
2020-03-27,ZH,8122,47.3574,8.62763,1,0,0,0,0,0
2020-03-27,VD,1032,46.5608,6.60851,3,0,0,0,0,0
2020-03-27,GE,1242,46.2141,6.03656,2,1,0,0,0,0
2020-03-27,VD,1372,46.6812,6.56626,0,0,1,0,0,0
2020-03-27,JU,2932,47.4533,7.09544,2,0,0,0,0,0
2020-03-27,VD,1510,46.6429,6.7782,3,0,0,0,0,0
2020-03-27,FR,1617,46.5351,6.88047,6,0,0,0,0,0
2020-03-27,JU,2800,47.3751,7.33292,16,1,0,0,0,0
2020-03-27,FR,1731,46.0729,7.03187,1,0,0,0,0,0
2020-03-27,ZH,8803,47.3043,8.54701,1,0,0,0,0,0
2020-03-27,BE,3008,46.9436,7.41822,1,0,0,0,0,0
2020-03-27,FR,1772,46.8347,7.06588,1,0,0,0,0,0
2020-03-27,FR,1725,46.7606,7.0953,5,0,0,0,0,0
2020-03-27,ZH,8001,47.3828,8.53081,3,0,0,0,0,0
2020-03-27,FR,1667,46.5724,7.08357,1,0,0,0,0,0
2020-03-27,FR,1723,46.776,7.1492,2,0,0,1,0,1
2020-03-27,VD,1416,46.7001,6.67557,3,0,0,0,0,0
2020-03-27,VD,1882,46.2794,7.09473,4,0,0,0,0,0
2020-03-27,GL,8752,47.0823,9.00653,1,0,0,0,0,0
2020-03-27,FR,1680,46.6997,6.91569,3,1,0,0,0,0
2020-03-27,VD,1312,46.6515,6.54288,1,0,0,0,0,0
2020-03-27,FR,1661,46.5913,7.03636,1,0,0,0,0,0
2020-03-27,FR,1542,46.8567,6.91091,4,0,0,0,0,0
2020-03-27,FR,1674,46.6393,6.83644,2,0,0,0,0,0
2020-03-27,JU,2950,47.3929,7.12187,1,0,0,0,0,0
2020-03-27,FR,1475,46.7811,6.72042,2,0,0,0,0,0
2020-03-27,FR,1724,46.7387,7.14101,2,0,0,0,0,1
2020-03-27,NE,2087,47.0326,7.01385,1,0,0,0,0,0
2020-03-27,FR,1614,46.5243,6.80516,2,0,0,0,0,0
2020-03-27,VD,1306,46.6286,6.54961,1,0,0,0,0,0
2020-03-27,VD,1862,46.3837,7.05921,1,0,0,0,0,0
2020-03-27,ZH,8413,47.5375,8.66669,1,0,0,0,0,0
2020-03-27,FR,1483,46.8268,6.86344,3,0,0,0,0,0
2020-03-27,JU,2854,47.3351,7.24078,2,0,0,0,0,0
2020-03-27,AG,5304,47.5307,8.29013,1,0,0,0,0,0
2020-03-27,VD,1823,46.414,6.92468,1,0,0,0,0,0
2020-03-27,NE,2036,46.9805,6.86956,1,0,0,0,0,0
2020-03-27,VD,1172,46.4836,6.34894,1,0,1,0,0,0
2020-03-27,BE,2517,47.1182,7.11771,1,0,0,0,0,0
2020-03-27,NE,2207,47.0094,6.85004,1,0,0,0,0,0
2020-03-27,VD,1807,46.4779,6.92197,12,0,1,0,0,0
2020-03-27,VD,1805,46.4876,6.84654,3,0,0,0,0,0
2020-03-27,LU,6216,47.1713,8.06333,1,0,0,0,0,0
2020-03-27,VD,1038,46.6916,6.7062,9,0,0,0,0,0
2020-03-27,VS,1897,46.3677,6.85951,1,0,0,0,0,0
2020-03-27,VD,1816,46.4491,6.89164,2,0,0,0,0,0
2020-03-27,VS,3966,46.2477,7.53015,1,0,0,0,0,0
2020-03-27,FR,1643,46.6773,7.07685,1,0,0,0,0,0
2020-03-27,LU,6030,47.0782,8.33155,1,0,0,0,0,0
2020-03-27,FR,1709,46.8042,7.15974,1,0,0,0,0,0
2020-03-27,BL,4142,47.5186,7.61745,1,0,0,0,0,0
2020-03-27,AG,5453,47.4038,8.32108,1,0,0,0,0,0
2020-03-27,SZ,8832,47.188,8.7021,1,0,0,0,0,0
2020-03-27,AG,5615,47.2897,8.24311,1,0,0,0,0,0
2020-03-27,BE,4933,47.1704,7.77056,1,0,0,0,0,0
2020-03-27,ZH,8185,47.486,8.5585,1,0,0,0,0,0
2020-03-27,ZH,8046,47.3828,8.53081,2,1,0,0,0,0
2020-03-27,GE,1218,46.2358,6.11898,7,0,0,0,0,0
2020-03-27,VD,1860,46.315,6.97239,8,0,0,0,0,0
2020-03-27,VD,1588,46.9521,7.02706,0,0,2,0,0,0
2020-03-27,VD,1131,46.5016,6.47718,6,0,0,0,0,1
2020-03-27,VD,1291,46.3201,6.16343,4,0,0,0,0,0
2020-03-27,NE,2525,47.0644,7.05749,2,0,0,0,0,0
2020-03-27,VD,1071,46.4843,6.78003,3,1,0,0,0,0
2020-03-27,FR,1635,46.625,7.05863,1,0,0,0,0,1
2020-03-27,VS,1968,46.1936,7.45806,1,0,0,0,0,0
2020-03-27,JU,2822,47.3692,7.39303,1,0,0,0,0,0
2020-03-27,VS,1871,46.2385,6.95479,4,0,0,0,0,1
2020-03-27,VD,1277,46.381,6.17905,0,1,0,0,0,0
2020-03-27,GE,1294,46.2664,6.15385,5,0,0,0,0,0
2020-03-27,BE,2712,47.2434,7.18281,1,0,0,0,0,0
2020-03-27,VD,1121,46.544,6.51879,2,0,0,0,0,0
2020-03-27,SO,4500,47.2084,7.53011,4,0,0,0,0,0
2020-03-27,BE,2518,47.1214,7.08312,1,0,0,0,0,0
2020-03-27,VD,1852,46.357,6.84387,2,0,1,0,0,0
2020-03-27,VD,1867,46.296,7.02019,1,0,0,0,0,0
2020-03-27,BE,3123,46.8927,7.50675,0,0,0,0,0,1
2020-03-27,VD,1808,46.5035,6.88124,2,0,0,0,0,0
2020-03-27,VD,1063,46.6601,6.75368,3,0,0,0,0,0
2020-03-27,BE,3098,46.9043,7.39781,1,0,0,0,0,0
2020-03-27,BS,4056,47.5487,7.58768,2,0,0,0,0,0
2020-03-27,FR,1474,46.8212,6.81007,3,0,0,0,0,0
2020-03-27,VD,1302,46.5748,6.53683,5,1,1,0,0,0
2020-03-27,FR,1619,46.5225,6.94392,2,0,0,0,0,0
2020-03-27,GE,1246,46.2614,6.21398,4,0,1,2,0,1
2020-03-27,FR,1728,46.7222,7.08908,2,0,0,0,0,0
2020-03-27,BE,2746,47.2854,7.45199,1,0,0,0,0,0
2020-03-27,VD,1128,46.5381,6.43971,1,0,0,0,0,0
2020-03-27,VD,1182,46.4573,6.30012,1,0,0,0,0,0
2020-03-27,VD,1608,46.5621,6.86249,5,0,0,0,0,0
2020-03-27,VD,1376,46.6463,6.59021,2,0,0,0,0,0
2020-03-27,FR,1653,46.6172,7.12698,1,0,0,0,0,0
2020-03-27,JU,2903,47.3855,7.081,1,0,0,0,0,0
2020-03-27,VS,1972,46.297,7.40042,2,0,0,0,0,0
2020-03-27,JU,2882,47.3577,7.15331,1,0,0,0,0,0
2020-03-27,BL,4442,47.4436,7.84197,1,0,0,0,0,0
2020-03-27,JU,2824,47.3509,7.42703,1,0,0,0,0,0
2020-03-27,VS,1927,46.0774,7.10281,1,0,0,0,0,0
2020-03-27,VD,1884,46.281,7.00893,2,0,0,0,0,0
2020-03-27,VD,1163,46.4842,6.42174,5,0,0,1,0,0
2020-03-27,SZ,8847,47.1618,8.78307,1,0,0,0,0,0
2020-03-27,VS,1925,46.0715,6.94664,1,0,0,0,0,0
2020-03-27,AG,4310,47.5559,7.80463,1,0,0,0,0,0
2020-03-27,NE,2108,46.934,6.63054,2,0,0,0,0,0
2020-03-27,GE,1212,46.1828,6.1205,15,1,1,0,0,0
2020-03-27,ZH,8000,47.3605,8.47522,1,0,0,0,0,0
2020-03-27,VS,1895,46.3078,6.87128,4,0,0,0,0,0
2020-03-27,JU,2852,47.3309,7.31766,1,0,0,0,0,0
2020-03-27,BE,3622,46.7753,7.68273,1,0,0,0,0,0
2020-03-27,VD,1188,46.5267,6.28937,2,0,0,0,0,0
2020-03-27,LU,6043,47.0723,8.36847,1,0,0,0,0,0
2020-03-27,VD,1586,46.9324,7.03689,1,0,0,0,0,0
2020-03-27,ZH,8602,47.4107,8.63457,1,0,0,0,0,0
2020-03-27,VD,1322,46.6852,6.48278,1,0,0,0,0,0
2020-03-27,VS,1963,46.2258,7.27057,3,0,0,0,0,1
2020-03-27,VD,1407,46.7266,6.71463,2,0,0,0,0,0
2020-03-27,VD,1068,46.5363,6.68942,1,1,0,0,0,0
2020-03-27,GE,1220,46.2212,6.10785,5,0,1,0,0,0
2020-03-27,NE,2022,46.9312,6.80413,2,0,0,0,0,0
2020-03-27,BE,2520,47.0753,7.10165,1,0,0,0,0,0
2020-03-27,FR,1744,46.7423,6.99744,1,0,0,0,0,0
2020-03-27,GR,7742,46.3525,10.0617,1,0,0,0,0,0
2020-03-27,FR,1527,47.6585,8.75283,0,1,0,0,0,0
2020-03-27,VD,1169,46.5242,6.40905,1,0,0,0,0,2
2020-03-27,BE,2720,47.2272,7.0968,1,0,0,0,0,0
2020-03-27,FR,1624,46.5976,6.92027,1,0,0,0,0,0
2020-03-27,JU,2830,47.3347,7.37428,1,0,0,0,0,0
2020-03-27,VD,1580,46.8847,7.03835,3,0,0,0,0,0
2020-03-27,GE,1293,46.2573,6.13649,7,1,1,0,0,0
2020-03-27,VD,1514,46.6897,6.80936,1,0,0,0,0,0
2020-03-27,BS,4053,47.5577,7.59366,2,0,0,0,0,0
2020-03-27,VS,1903,46.1734,7.05089,1,0,0,0,0,0
2020-03-27,VD,1522,46.7076,6.81424,5,0,1,1,0,0
2020-03-27,NE,2088,47.0505,7.02402,1,0,0,0,0,0
2020-03-27,VD,1142,46.5862,6.42198,1,0,0,0,0,0
2020-03-27,VS,1937,45.9723,7.1014,1,0,0,0,0,0
2020-03-27,ZH,8125,47.3464,8.60151,1,0,0,0,0,0
2020-03-27,ZH,8706,47.2804,8.65256,2,0,0,0,0,0
2020-03-27,VD,1044,46.6729,6.67843,0,1,0,0,0,0
2020-03-27,VD,1148,46.6244,6.39314,5,0,0,0,0,1
2020-03-27,VD,1145,46.5478,6.31749,1,1,0,0,0,0
2020-03-27,JU,2338,47.223,6.98615,1,0,0,0,0,0
2020-03-27,VD,1029,46.5658,6.56097,4,0,0,0,0,0
2020-03-27,ZH,8038,47.3828,8.53081,3,0,0,0,0,0
2020-03-27,AG,5312,47.56,8.25304,1,0,0,0,0,0
2020-03-27,SZ,6405,47.1019,8.47078,1,0,0,0,0,0
2020-03-27,VS,3920,45.9897,7.75248,1,0,0,0,0,1
2020-03-27,FR,1485,46.7802,6.83071,2,0,0,0,0,0
2020-03-27,VD,1034,46.5983,6.58174,1,0,0,0,0,0
2020-03-27,FR,1649,46.701,7.11002,1,0,0,0,0,0
2020-03-27,VD,1305,46.6128,6.52905,5,0,1,0,0,0
2020-03-27,VD,1132,46.5006,6.4437,4,0,0,0,0,0
2020-03-27,FR,1694,46.7,7.01682,0,0,1,0,0,0
2020-03-27,ZH,8600,47.3905,8.61731,4,0,0,0,0,0
2020-03-27,VD,1801,46.4821,6.83138,3,0,0,0,0,0
2020-03-27,FR,3175,46.8793,7.31963,1,0,0,0,0,0
2020-03-27,BE,3506,46.9055,7.63245,1,0,0,0,0,0
2020-03-27,BE,3415,47.017,7.66627,1,0,0,0,0,0
2020-03-27,GE,1248,46.2936,6.24455,1,0,0,0,0,0
2020-03-27,LU,6038,47.1239,8.40284,1,0,0,0,0,0
2020-03-27,GE,1283,46.1986,5.98868,2,0,0,0,0,0
2020-03-27,FR,1564,46.8626,7.01607,1,1,0,0,0,1
2020-03-27,AG,5430,47.4668,8.3413,1,0,0,0,0,0
2020-03-27,GE,1232,46.1742,6.08879,1,0,0,0,0,1
2020-03-27,VD,1406,46.7544,6.69921,1,0,0,0,0,0
2020-03-27,VD,1438,46.7596,6.56497,1,0,0,0,0,0
2020-03-27,FR,1673,46.5825,6.80505,4,0,0,0,0,0
2020-03-27,GE,1239,46.2759,6.11764,1,0,0,0,0,0
2020-03-27,AG,5400,47.4651,8.28966,3,0,0,0,0,1
2020-03-27,FR,1566,46.8916,6.90385,1,0,1,0,0,0
2020-03-27,LU,6003,47.0471,8.32522,1,0,0,0,0,0
2020-03-27,FR,1636,46.6003,7.1193,3,0,0,0,0,0
2020-03-27,VD,1273,46.4864,6.17829,1,0,0,0,0,0
2020-03-27,VD,1348,46.5822,6.21866,1,0,0,0,0,0
2020-03-27,FR,1734,46.764,7.19893,0,0,0,0,0,1
2020-03-27,GE,1241,46.2108,6.23199,2,0,1,0,0,0
2020-03-27,TI,6924,45.9999,8.93555,1,0,0,0,0,0
2020-03-27,GE,1292,46.2389,6.13844,3,0,0,0,0,1
2020-03-27,VD,1076,46.5857,6.74403,1,0,0,0,0,0
2020-03-27,VD,1428,46.8809,6.71804,1,0,0,0,0,0
2020-03-27,TI,6595,46.1742,8.90166,1,0,0,0,0,0
2020-03-27,BE,1595,46.8947,7.08836,1,0,0,0,0,0
2020-03-27,VD,1435,46.7269,6.57874,1,0,0,0,0,0
2020-03-27,VD,1562,46.8368,6.96621,2,0,0,0,0,0
2020-03-27,FR,1532,46.7924,6.91204,1,0,0,0,0,0
2020-03-27,FR,1730,46.7498,7.08364,2,0,0,0,0,0
2020-03-27,VS,3961,46.2222,7.58254,3,0,0,0,0,0
2020-03-27,GE,1216,46.2109,6.11806,2,0,0,0,0,0
2020-03-27,GE,1258,46.156,6.08467,0,0,1,0,0,0
2020-03-27,GE,1255,46.1716,6.16667,3,1,0,0,0,0
2020-03-27,SO,4532,47.2145,7.5559,1,0,0,0,0,0
2020-03-27,BE,3073,47.131,7.53128,1,0,0,0,0,0
2020-03-27,VD,1420,46.8306,6.60986,1,0,0,0,0,0
2020-03-27,VS,1933,46.0694,7.14565,1,0,0,0,0,0
2020-03-27,VD,1036,46.5894,6.56601,5,1,1,0,0,0
2020-03-27,VD,1279,46.3401,6.1543,2,0,0,0,0,0
2020-03-27,VD,1464,46.7669,6.76811,1,0,1,0,0,0
2020-03-27,VS,1923,46.1195,6.99892,3,0,0,0,0,0
2020-03-27,VD,1377,46.6448,6.56939,1,0,0,0,0,0
2020-03-27,VD,1168,46.5064,6.42647,3,0,0,0,0,0
2020-03-27,GE,1244,46.2261,6.2211,4,0,0,0,0,0
2020-03-27,TI,6648,46.1867,8.81416,1,0,0,0,0,0
2020-03-27,VD,1274,46.3966,6.19153,1,0,0,0,0,0
2020-03-27,FR,1791,46.8719,7.13106,2,0,0,0,0,0
2020-03-27,GE,1243,46.219,6.25967,1,0,0,0,0,0
2020-03-27,VD,1847,46.3754,6.91683,1,0,0,0,0,0
2020-03-27,BE,3174,46.9014,7.34942,1,0,0,0,0,0
2020-03-27,FR,1733,46.7242,7.14383,4,0,0,0,0,0
2020-03-27,FR,1763,46.8237,7.14836,4,0,0,0,0,0
2020-03-27,GE,1245,46.2553,6.19872,3,0,4,0,0,0
2020-03-27,VD,1854,46.3525,7.01108,2,0,0,0,0,0
2020-03-27,GE,1211,46.1964,6.19204,1,0,0,0,0,0
2020-03-27,VS,1964,46.2725,7.25473,2,0,0,0,0,0
2020-03-27,VS,1902,46.1482,6.94813,0,0,1,0,0,0
2020-03-27,VD,1433,46.7189,6.60201,1,0,0,0,0,0
2020-03-27,ZH,8405,47.4968,8.73431,2,0,0,0,0,0
2020-03-27,FR,3212,46.8941,7.17192,2,0,0,0,0,0
2020-03-27,VD,1313,46.6543,6.47831,1,0,0,0,0,0
2020-03-27,FR,1528,46.7397,6.8499,1,0,0,0,0,0
2020-03-27,VD,1515,46.6962,6.78591,1,0,0,0,0,0
2020-03-27,BE,3063,46.9806,7.47452,1,0,0,0,0,0
2020-03-27,GE,1254,46.2397,6.27801,1,0,0,0,0,0
2020-03-27,VD,1587,46.9091,7.01848,1,1,1,0,0,0
2020-03-27,VD,1147,46.6024,6.3697,2,0,0,0,0,1
2020-03-27,VS,1969,46.1581,7.45727,1,0,0,0,0,0
2020-03-27,VD,1307,46.3468,7.16329,0,0,1,0,0,0
2020-03-27,VD,1261,46.4981,6.22595,4,0,0,0,0,0
2020-03-27,SO,2540,47.1972,7.38753,1,0,0,0,0,0
2020-03-27,BE,3018,46.9476,7.40646,0,0,1,0,0,0
2020-03-27,GE,1256,46.1588,6.15085,2,0,1,0,0,1
2020-03-27,VS,1985,46.0983,7.51536,1,0,0,0,0,0
2020-03-27,FR,1726,46.7277,7.06627,1,0,0,0,0,0
2020-03-27,FR,1762,46.8127,7.12558,2,1,1,0,0,0
2020-03-27,FR,1717,46.7865,7.2215,1,0,0,0,0,0
2020-03-27,BE,2738,47.2398,7.35924,1,0,0,0,0,0
2020-03-27,FR,1784,46.8643,7.12628,1,0,0,0,0,0
2020-03-27,VD,1262,46.3815,6.20394,0,0,1,0,0,0
2020-03-27,SG,9000,47.4221,9.37595,2,0,0,0,0,1
2020-03-27,FR,1740,46.7652,7.06456,1,0,0,0,0,0
2020-03-27,VD,1846,46.349,6.89461,1,0,0,0,0,0
2020-03-27,VD,1059,46.6241,6.73051,1,0,0,0,0,0
2020-03-27,ZH,8106,47.4515,8.46381,1,0,0,0,0,0
2020-03-27,FR,1712,46.8163,7.22098,1,0,0,0,0,0
2020-03-27,BE,3013,46.9482,7.44001,2,0,0,0,0,0
2020-03-27,BE,2500,47.1471,7.29099,3,0,0,0,0,1
2020-03-27,VS,1932,46.0642,7.08243,1,0,0,0,0,0
2020-03-27,ZH,8700,47.3188,8.61487,1,0,0,0,0,0
2020-03-27,TI,6962,46.0134,8.97,1,0,0,0,0,0
2020-03-27,ZH,8610,47.3532,8.72169,2,0,0,0,0,0
2020-03-27,VD,1683,46.6686,6.85802,2,0,0,0,0,0
2020-03-27,VS,1868,46.2632,6.95207,0,0,1,0,0,0
2020-03-27,VD,1268,46.4715,6.26516,1,0,0,0,0,0
2020-03-27,VD,1545,46.8887,6.90678,0,0,1,0,0,0
2020-03-27,FR,1677,46.6384,6.87385,2,0,0,0,0,0
2020-03-27,VD,1584,46.9041,6.99865,1,0,0,0,0,0
2020-03-27,VS,1966,46.328,7.41024,1,0,0,0,0,1
2020-03-27,FR,3186,46.8447,7.19101,1,0,0,0,0,0
2020-03-27,VD,1173,46.4788,6.37269,0,0,0,0,0,1
2020-03-27,VS,3971,46.2886,7.4763,1,0,1,0,0,0
2020-03-27,VD,1183,46.452,6.28623,2,0,0,0,0,0
2020-03-27,ZH,8180,47.528,8.54082,1,0,0,0,1,1
2020-03-27,NW,6370,46.9589,8.36338,1,0,0,0,0,0
2020-03-27,BE,2742,47.2782,7.32183,1,0,0,0,0,0
2020-03-27,OW,6390,46.8197,8.43414,4,0,0,0,0,1
2020-03-27,VS,1943,45.9805,7.14061,0,0,0,0,0,1
